month,day,year,day_Mon,day_Tues,day_Wed,day_Thurs,day_Fri,day_Sat,day_Sun,first_time_revenue,first_time_orders,first_time_aov,returning_revenue,returning_orders,returning_aov,2_day_ago_ft_revenue,2_day_ago_ft_orders,2_day_ago_ft_aov,1_day_ago_ft_revenue,1_day_ago_ft_orders,1_day_ago_ft_aov,2_day_ago_ret_revenue,2_day_ago_ret_orders,2_day_ago_ret_aov,1_day_ago_ret_revenue,1_day_ago_ret_orders,1_day_ago_ret_aov,total_revenue,total_orders,total_aov,2_day_ago_total_revenue,2_day_ago_total_order,2_day_ago_aov,1_day_ago_total_revenue,1_day_ago_total_orders,1_day_ago_aov,google_ad_spend,facebook_ad_spend,1_day_ago_google_ad_spend,1_day_ago_facebook_ad_spend,2_day_ago_google_ad_spend,2_day_ago_facebook_ad_spend,actual_net_revenue,1_day_ago_net_revenue,2_day_ago_net_revenue
3,23,2019,0,0,0,0,0,1,0,3009.85,30,100.3283333,6280.66,72,87.23138889,4225.07,60,70.41783333,3634.34,49,74.17020408,5568.57,76,73.27065789,6790.8,74,91.76756757,9290.51,102,91.08343137,9793.64,136,72.01205882,10425.14,123,84.75723577,11.06,1007.68,19.08,1052.73,18.78,1027.42,8271.77,9353.33,8747.44
3,24,2019,0,0,0,0,0,0,1,3377.25,40,84.43125,7321.64,80,91.5205,3634.34,49,74.17020408,3009.85,30,100.3283333,6790.8,74,91.76756757,6280.66,72,87.23138889,10698.89,120,89.15741667,10425.14,123,84.75723577,9290.51,102,91.08343137,10.56,1024.57,11.06,1007.68,19.08,1045.39,9663.76,8271.77,9360.67
3,25,2019,1,0,0,0,0,0,0,4831.6,61,79.20655738,11021.36,122,90.33901639,3009.85,30,100.3283333,3377.25,40,84.43125,6280.66,72,87.23138889,7321.64,80,91.5205,15852.96,183,86.62819672,9290.51,102,91.08343137,10698.89,120,89.15741667,16.48,924.29,10.56,1024.57,11.06,1052.73,14912.19,9663.76,8226.72
3,26,2019,0,1,0,0,0,0,0,5058.06,66,76.63727273,8874.62,108,82.17240741,3377.25,40,84.43125,4831.6,61,79.20655738,7321.64,80,91.5205,11021.36,122,90.33901639,13932.68,174,80.07287356,10698.89,120,89.15741667,15852.96,183,86.62819672,13.58,882.21,16.48,924.29,10.56,1007.68,13036.89,14912.19,9680.65
3,27,2019,0,0,1,0,0,0,0,4913.5,61,80.54918033,10688.36,102,104.7878431,4831.6,61,79.20655738,5058.06,66,76.63727273,11021.36,122,90.33901639,8874.62,108,82.17240741,15601.86,163,95.71693252,15852.96,183,86.62819672,13932.68,174,80.07287356,18.82,953.97,13.58,882.21,16.48,1024.57,14629.07,13036.89,14811.91
3,28,2019,0,0,0,1,0,0,0,4183.81,51,82.0354902,9019.5,94,95.95212766,5058.06,66,76.63727273,4913.5,61,80.54918033,8874.62,108,82.17240741,10688.36,102,104.7878431,13203.31,145,91.05731034,13932.68,174,80.07287356,15601.86,163,95.71693252,18.8,942.02,18.82,953.97,13.58,924.29,12242.49,14629.07,12994.81
3,29,2019,0,0,0,0,1,0,0,4405.17,71,62.04464789,6988.3,91,76.79450549,4913.5,61,80.54918033,4183.81,51,82.0354902,10688.36,102,104.7878431,9019.5,94,95.95212766,11393.47,162,70.33006173,15601.86,163,95.71693252,13203.31,145,91.05731034,8.24,921.41,18.8,942.02,18.82,882.21,10463.82,12242.49,14700.83
3,30,2019,0,0,0,0,0,1,0,4462.45,63,70.83253968,7204.47,84,85.7675,4183.81,51,82.0354902,4405.17,71,62.04464789,9019.5,94,95.95212766,6988.3,91,76.79450549,11666.92,147,79.36680272,13203.31,145,91.05731034,11393.47,162,70.33006173,15.77,942.46,8.24,921.41,18.8,953.97,10708.69,10463.82,12230.54
3,31,2019,0,0,0,0,0,0,1,4512.45,56,80.57946429,11299.03,121,93.38041322,4405.17,71,62.04464789,4462.45,63,70.83253968,6988.3,91,76.79450549,7204.47,84,85.7675,15811.48,177,89.33039548,11393.47,162,70.33006173,11666.92,147,79.36680272,8.26,1023.04,15.77,942.46,8.24,942.02,14780.18,10708.69,10443.21
4,1,2019,1,0,0,0,0,0,0,6911.9,88,78.54431818,12223.78,145,84.30193103,4462.45,63,70.83253968,4512.45,56,80.57946429,7204.47,84,85.7675,11299.03,121,93.38041322,19135.68,233,82.12738197,11666.92,147,79.36680272,15811.48,177,89.33039548,19.73,1064.04,8.26,1023.04,15.77,921.41,18051.91,14780.18,10729.74
4,2,2019,0,1,0,0,0,0,0,4028.77,58,69.46155172,8042.53,112,71.80830357,4512.45,56,80.57946429,6911.9,88,78.54431818,11299.03,121,93.38041322,12223.78,145,84.30193103,12071.3,170,71.00764706,15811.48,177,89.33039548,19135.68,233,82.12738197,34.84,1052.89,19.73,1064.04,8.26,942.46,10983.57,18051.91,14860.76
4,3,2019,0,0,1,0,0,0,0,3652.95,55,66.41727273,7940.05,82,96.82987805,6911.9,88,78.54431818,4028.77,58,69.46155172,12223.78,145,84.30193103,8042.53,112,71.80830357,11593,137,84.62043796,19135.68,233,82.12738197,12071.3,170,71.00764706,24.32,991.89,34.84,1052.89,19.73,1023.04,10576.79,10983.57,18092.91
4,4,2019,0,0,0,1,0,0,0,5686.94,82,69.35292683,10230.29,132,77.50219697,4028.77,58,69.46155172,3652.95,55,66.41727273,8042.53,112,71.80830357,7940.05,82,96.82987805,15917.23,214,74.37957944,12071.3,170,71.00764706,11593,137,84.62043796,16.64,998.21,24.32,991.89,34.84,1064.04,14902.38,10576.79,10972.42
4,5,2019,0,0,0,0,1,0,0,4919.18,75,65.58906667,9848.01,113,87.15053097,3652.95,55,66.41727273,5686.94,82,69.35292683,7940.05,82,96.82987805,10230.29,132,77.50219697,14767.19,188,78.54888298,11593,137,84.62043796,15917.23,214,74.37957944,19.66,1055.64,16.64,998.21,24.32,1052.89,13691.89,14902.38,10515.79
4,6,2019,0,0,0,0,0,1,0,4318.9,49,88.14081633,6910.83,60,115.1805,5686.94,82,69.35292683,4919.18,75,65.58906667,10230.29,132,77.50219697,9848.01,113,87.15053097,11229.73,109,103.0250459,15917.23,214,74.37957944,14767.19,188,78.54888298,22.05,1029.99,19.66,1055.64,16.64,991.89,10177.69,13691.89,14908.7
4,7,2019,0,0,0,0,0,0,1,4592.04,62,74.06516129,5193.6,68,76.37647059,4919.18,75,65.58906667,4318.9,49,88.14081633,9848.01,113,87.15053097,6910.83,60,115.1805,9785.64,130,75.27415385,14767.19,188,78.54888298,11229.73,109,103.0250459,23.34,1037.69,22.05,1029.99,19.66,998.21,8724.61,10177.69,13749.32
4,8,2019,1,0,0,0,0,0,0,5967.29,79,75.53531646,7314.22,86,85.04906977,4318.9,49,88.14081633,4592.04,62,74.06516129,6910.83,60,115.1805,5193.6,68,76.37647059,13281.51,165,80.494,11229.73,109,103.0250459,9785.64,130,75.27415385,32.1,1050.29,23.34,1037.69,22.05,1055.64,12199.12,8724.61,10152.04
4,9,2019,0,1,0,0,0,0,0,4381.76,64,68.465,8840,112,78.92857143,4592.04,62,74.06516129,5967.29,79,75.53531646,5193.6,68,76.37647059,7314.22,86,85.04906977,13221.76,176,75.12363636,9785.64,130,75.27415385,13281.51,165,80.494,55.65,969.9,32.1,1050.29,23.34,1029.99,12196.21,12199.12,8732.31
4,10,2019,0,0,1,0,0,0,0,4544.42,64,71.0065625,8947.07,115,77.8006087,5967.29,79,75.53531646,4381.76,64,68.465,7314.22,86,85.04906977,8840,112,78.92857143,13491.49,179,75.37145251,13281.51,165,80.494,13221.76,176,75.12363636,35.7,898.1,55.65,969.9,32.1,1037.69,12557.69,12196.21,12211.72
4,11,2019,0,0,0,1,0,0,0,3467.17,43,80.63186047,7406.86,89,83.22314607,4381.76,64,68.465,4544.42,64,71.0065625,8840,112,78.92857143,8947.07,115,77.8006087,10874.03,132,82.37901515,13221.76,176,75.12363636,13491.49,179,75.37145251,108.16,865.92,35.7,898.1,55.65,1050.29,9899.95,12557.69,12115.82
4,12,2019,0,0,0,0,1,0,0,4430.1,58,76.38103448,9841.5,89,110.5786517,4544.42,64,71.0065625,3467.17,43,80.63186047,8947.07,115,77.8006087,7406.86,89,83.22314607,14271.6,147,97.08571429,13491.49,179,75.37145251,10874.03,132,82.37901515,109.61,867.19,108.16,865.92,35.7,969.9,13294.8,9899.95,12485.89
4,13,2019,0,0,0,0,0,1,0,2975.63,40,74.39075,3946.7,55,71.75818182,3467.17,43,80.63186047,4430.1,58,76.38103448,7406.86,89,83.22314607,9841.5,89,110.5786517,6922.33,95,72.86663158,10874.03,132,82.37901515,14271.6,147,97.08571429,24.22,890.71,109.61,867.19,108.16,898.1,6007.4,13294.8,9867.77
4,14,2019,0,0,0,0,0,0,1,2875.71,48,59.910625,6353.45,66,96.26439394,4430.1,58,76.38103448,2975.63,40,74.39075,9841.5,89,110.5786517,3946.7,55,71.75818182,9229.16,114,80.95754386,14271.6,147,97.08571429,6922.33,95,72.86663158,58.21,867.9,24.22,890.71,109.61,865.92,8303.05,6007.4,13296.07
4,15,2019,1,0,0,0,0,0,0,3324.36,52,63.93,8927.47,116,76.96094828,2975.63,40,74.39075,2875.71,48,59.910625,3946.7,55,71.75818182,6353.45,66,96.26439394,12251.83,168,72.92755952,6922.33,95,72.86663158,9229.16,114,80.95754386,31.15,868.64,58.21,867.9,24.22,867.19,11352.04,8303.05,6030.92
4,16,2019,0,1,0,0,0,0,0,3687.82,55,67.05127273,10532.56,110,95.75054545,2875.71,48,59.910625,3324.36,52,63.93,6353.45,66,96.26439394,8927.47,116,76.96094828,14220.38,165,86.18412121,9229.16,114,80.95754386,12251.83,168,72.92755952,53.28,889.01,31.15,868.64,58.21,890.71,13278.09,11352.04,8280.24
4,17,2019,0,0,1,0,0,0,0,4516.75,61,74.04508197,7518.86,96,78.32145833,3324.36,52,63.93,3687.82,55,67.05127273,8927.47,116,76.96094828,10532.56,110,95.75054545,12035.61,157,76.65993631,12251.83,168,72.92755952,14220.38,165,86.18412121,70.83,920.76,53.28,889.01,31.15,867.9,11044.02,13278.09,11352.78
4,18,2019,0,0,0,1,0,0,0,2982.31,41,72.73926829,6256.09,74,84.54175676,3687.82,55,67.05127273,4516.75,61,74.04508197,10532.56,110,95.75054545,7518.86,96,78.32145833,9238.4,115,80.33391304,14220.38,165,86.18412121,12035.61,157,76.65993631,158.21,969.47,70.83,920.76,53.28,868.64,8110.72,11044.02,13298.46
4,19,2019,0,0,0,0,1,0,0,2752.27,38,72.42815789,9197.78,90,102.1975556,4516.75,61,74.04508197,2982.31,41,72.73926829,7518.86,96,78.32145833,6256.09,74,84.54175676,11950.05,128,93.35976563,12035.61,157,76.65993631,9238.4,115,80.33391304,155.68,1079.83,158.21,969.47,70.83,889.01,10714.54,8110.72,11075.77
4,20,2019,0,0,0,0,0,1,0,3020.56,35,86.30171429,4425.89,44,100.5884091,2982.31,41,72.73926829,2752.27,38,72.42815789,6256.09,74,84.54175676,9197.78,90,102.1975556,7446.45,79,94.25886076,9238.4,115,80.33391304,11950.05,128,93.35976563,70.73,1009.66,155.68,1079.83,158.21,920.76,6366.06,10714.54,8159.43
4,21,2019,0,0,0,0,0,0,1,2653.26,31,85.58903226,7054.46,73,96.63643836,2752.27,38,72.42815789,3020.56,35,86.30171429,9197.78,90,102.1975556,4425.89,44,100.5884091,9707.72,104,93.34346154,11950.05,128,93.35976563,7446.45,79,94.25886076,93.77,1017.86,70.73,1009.66,155.68,969.47,8596.09,6366.06,10824.9
4,22,2019,1,0,0,0,0,0,0,3511.5,48,73.15625,9216.4,117,78.77264957,3020.56,35,86.30171429,2653.26,31,85.58903226,4425.89,44,100.5884091,7054.46,73,96.63643836,12727.9,165,77.13878788,7446.45,79,94.25886076,9707.72,104,93.34346154,79.97,1012.1,93.77,1017.86,70.73,1079.83,11635.83,8596.09,6295.89
4,23,2019,0,1,0,0,0,0,0,5092.96,55,92.59927273,9293.67,108,86.0525,2653.26,31,85.58903226,3511.5,48,73.15625,7054.46,73,96.63643836,9216.4,117,78.77264957,14386.63,163,88.26153374,9707.72,104,93.34346154,12727.9,165,77.13878788,86.87,890.64,79.97,1012.1,93.77,1009.66,13409.12,11635.83,8604.29
4,24,2019,0,0,1,0,0,0,0,4656.79,56,83.15696429,7695.94,95,81.00989474,3511.5,48,73.15625,5092.96,55,92.59927273,9216.4,117,78.77264957,9293.67,108,86.0525,12352.73,151,81.80615894,12727.9,165,77.13878788,14386.63,163,88.26153374,113.37,867.18,86.87,890.64,79.97,1017.86,11372.18,13409.12,11630.07
4,25,2019,0,0,0,1,0,0,0,2713.65,41,66.18658537,9820.5,105,93.52857143,5092.96,55,92.59927273,4656.79,56,83.15696429,9293.67,108,86.0525,7695.94,95,81.00989474,12534.15,146,85.85034247,14386.63,163,88.26153374,12352.73,151,81.80615894,60.74,882.91,113.37,867.18,86.87,1012.1,11590.5,11372.18,13287.66
4,26,2019,0,0,0,0,1,0,0,3132.28,43,72.84372093,6912.71,85,81.326,4656.79,56,83.15696429,2713.65,41,66.18658537,7695.94,95,81.00989474,9820.5,105,93.52857143,10044.99,128,78.47648438,12352.73,151,81.80615894,12534.15,146,85.85034247,57.07,941.17,60.74,882.91,113.37,890.64,9046.75,11590.5,11348.72
4,27,2019,0,0,0,0,0,1,0,2944.74,39,75.50615385,4872.76,58,84.01310345,2713.65,41,66.18658537,3132.28,43,72.84372093,9820.5,105,93.52857143,6912.71,85,81.326,7817.5,97,80.59278351,12534.15,146,85.85034247,10044.99,128,78.47648438,58.78,1030.15,57.07,941.17,60.74,867.18,6728.57,9046.75,11606.23
4,28,2019,0,0,0,0,0,0,1,3312.17,40,82.80425,7089.6,69,102.7478261,3132.28,43,72.84372093,2944.74,39,75.50615385,6912.71,85,81.326,4872.76,58,84.01310345,10401.77,109,95.42908257,10044.99,128,78.47648438,7817.5,97,80.59278351,58.72,1039.65,58.78,1030.15,57.07,882.91,9303.4,6728.57,9105.01
4,29,2019,1,0,0,0,0,0,0,3146.56,46,68.40347826,9324.62,109,85.54697248,2944.74,39,75.50615385,3312.17,40,82.80425,4872.76,58,84.01310345,7089.6,69,102.7478261,12471.18,155,80.45922581,7817.5,97,80.59278351,10401.77,109,95.42908257,41.66,1206.44,58.72,1039.65,58.78,941.17,11223.08,9303.4,6817.55
4,30,2019,0,1,0,0,0,0,0,3018.46,45,67.07688889,8595.56,97,88.61402062,3312.17,40,82.80425,3146.56,46,68.40347826,7089.6,69,102.7478261,9324.62,109,85.54697248,11614.02,142,81.78887324,10401.77,109,95.42908257,12471.18,155,80.45922581,37.43,1315.93,41.66,1206.44,58.72,1030.15,10260.66,11223.08,9312.9
5,1,2019,0,0,1,0,0,0,0,5056.71,56,90.29839286,8987.26,102,88.11039216,3146.56,46,68.40347826,3018.46,45,67.07688889,9324.62,109,85.54697248,8595.56,97,88.61402062,14043.97,158,88.88588608,12471.18,155,80.45922581,11614.02,142,81.78887324,63.07,1310.24,37.43,1315.93,41.66,1039.65,12670.66,10260.66,11389.87
5,2,2019,0,0,0,1,0,0,0,3651.96,45,81.15466667,8543.55,86,99.34360465,3018.46,45,67.07688889,5056.71,56,90.29839286,8595.56,97,88.61402062,8987.26,102,88.11039216,12195.51,131,93.09549618,11614.02,142,81.78887324,14043.97,158,88.88588608,66.69,1345.84,63.07,1310.24,37.43,1206.44,10782.98,12670.66,10370.15
5,3,2019,0,0,0,0,1,0,0,3558.28,51,69.77019608,8355.55,96,87.03697917,5056.71,56,90.29839286,3651.96,45,81.15466667,8987.26,102,88.11039216,8543.55,86,99.34360465,11913.83,147,81.04646259,14043.97,158,88.88588608,12195.51,131,93.09549618,37.91,1242.84,66.69,1345.84,63.07,1315.93,10633.08,10782.98,12664.97
5,4,2019,0,0,0,0,0,1,0,2624.81,38,69.07394737,5121.31,57,89.84754386,3651.96,45,81.15466667,3558.28,51,69.77019608,8543.55,86,99.34360465,8355.55,96,87.03697917,7746.12,95,81.53810526,12195.51,131,93.09549618,11913.83,147,81.04646259,37.28,1214.12,37.91,1242.84,66.69,1310.24,6494.72,10633.08,10818.58
5,5,2019,0,0,0,0,0,0,1,2962.93,34,87.145,5443.95,48,113.415625,3558.28,51,69.77019608,2624.81,38,69.07394737,8355.55,96,87.03697917,5121.31,57,89.84754386,8406.88,82,102.5229268,11913.83,147,81.04646259,7746.12,95,81.53810526,60.19,1187.38,37.28,1214.12,37.91,1345.84,7159.31,6494.72,10530.08
5,6,2019,1,0,0,0,0,0,0,3629.13,46,78.89413043,7858.39,72,109.1443056,2624.81,38,69.07394737,2962.93,34,87.145,5121.31,57,89.84754386,5443.95,48,113.415625,11487.52,118,97.35186441,7746.12,95,81.53810526,8406.88,82,102.5229268,32.1,1202.36,60.19,1187.38,37.28,1242.84,10253.06,7159.31,6466
5,7,2019,0,1,0,0,0,0,0,4058.82,60,67.647,8424.15,108,78.00138889,2962.93,34,87.145,3629.13,46,78.89413043,5443.95,48,113.415625,7858.39,72,109.1443056,12482.97,168,74.30339286,8406.88,82,102.5229268,11487.52,118,97.35186441,50.93,1023.49,32.1,1202.36,60.19,1214.12,11408.55,10253.06,7132.57
5,8,2019,0,0,1,0,0,0,0,2937.7,45,65.28222222,9770.75,93,105.061828,3629.13,46,78.89413043,4058.82,60,67.647,7858.39,72,109.1443056,8424.15,108,78.00138889,12708.45,138,92.09021739,11487.52,118,97.35186441,12482.97,168,74.30339286,60.53,944.6,50.93,1023.49,32.1,1187.38,11703.32,11408.55,10268.04
5,9,2019,0,0,0,1,0,0,0,2764.05,42,65.81071429,8057.63,100,80.5763,4058.82,60,67.647,2937.7,45,65.28222222,8424.15,108,78.00138889,9770.75,93,105.061828,10821.68,142,76.20901408,12482.97,168,74.30339286,12708.45,138,92.09021739,42.95,836.59,60.53,944.6,50.93,1202.36,9942.14,11703.32,11229.68
5,10,2019,0,0,0,0,1,0,0,3232.54,50,64.6508,7072.39,85,83.20458824,2937.7,45,65.28222222,2764.05,42,65.81071429,9770.75,93,105.061828,8057.63,100,80.5763,10304.93,135,76.33281481,12708.45,138,92.09021739,10821.68,142,76.20901408,29.11,797.79,42.95,836.59,60.53,1023.49,9478.03,9942.14,11624.43
5,11,2019,0,0,0,0,0,1,0,1906.05,24,79.41875,6227.41,61,102.0886885,2764.05,42,65.81071429,3232.54,50,64.6508,8057.63,100,80.5763,7072.39,85,83.20458824,8133.46,85,95.68776471,10821.68,142,76.20901408,10304.93,135,76.33281481,25.01,836.75,29.11,797.79,42.95,944.6,7271.7,9478.03,9834.13
5,12,2019,0,0,0,0,0,0,1,3770.76,42,89.78,6599.3,70,94.27571429,3232.54,50,64.6508,1906.05,24,79.41875,7072.39,85,83.20458824,6227.41,61,102.0886885,10370.06,112,92.58982143,10304.93,135,76.33281481,8133.46,85,95.68776471,32.56,832.25,25.01,836.75,29.11,836.59,9505.25,7271.7,9439.23
5,13,2019,1,0,0,0,0,0,0,4094.49,51,80.28411765,7973.25,98,81.35969388,1906.05,24,79.41875,3770.76,42,89.78,6227.41,61,102.0886885,6599.3,70,94.27571429,12067.74,149,80.99154362,8133.46,85,95.68776471,10370.06,112,92.58982143,30.43,832.03,32.56,832.25,25.01,797.79,11205.28,9505.25,7310.66
5,14,2019,0,1,0,0,0,0,0,2653.45,39,68.03717949,10997.51,131,83.95045802,3770.76,42,89.78,4094.49,51,80.28411765,6599.3,70,94.27571429,7973.25,98,81.35969388,13650.96,170,80.29976471,10370.06,112,92.58982143,12067.74,149,80.99154362,37.12,1073.61,30.43,832.03,32.56,836.75,12540.23,11205.28,9500.75
5,15,2019,0,0,1,0,0,0,0,3545.61,53,66.89830189,10470.33,125,83.76264,4094.49,51,80.28411765,2653.45,39,68.03717949,7973.25,98,81.35969388,10997.51,131,83.95045802,14015.94,178,78.74123596,12067.74,149,80.99154362,13650.96,170,80.29976471,32.33,1130.3,37.12,1073.61,30.43,832.25,12853.31,12540.23,11205.06
5,16,2019,0,0,0,1,0,0,0,3881.64,53,73.23849057,6981.95,88,79.34034091,2653.45,39,68.03717949,3545.61,53,66.89830189,10997.51,131,83.95045802,10470.33,125,83.76264,10863.59,141,77.04673759,13650.96,170,80.29976471,14015.94,178,78.74123596,27.14,1128.3,32.33,1130.3,37.12,832.03,9708.15,12853.31,12781.81
5,17,2019,0,0,0,0,1,0,0,3392.89,42,80.78309524,7487.31,79,94.77607595,3545.61,53,66.89830189,3881.64,53,73.23849057,10470.33,125,83.76264,6981.95,88,79.34034091,10880.2,121,89.91900826,14015.94,178,78.74123596,10863.59,141,77.04673759,25.41,1137.17,27.14,1128.3,32.33,1073.61,9717.62,9708.15,12910
5,18,2019,0,0,0,0,0,1,0,2405.72,37,65.01945946,5007.44,58,86.33517241,3881.64,53,73.23849057,3392.89,42,80.78309524,6981.95,88,79.34034091,7487.31,79,94.77607595,7413.16,95,78.03326316,10863.59,141,77.04673759,10880.2,121,89.91900826,23.84,1100.34,25.41,1137.17,27.14,1130.3,6288.98,9717.62,9706.15
5,19,2019,0,0,0,0,0,0,1,2680.54,35,76.58685714,7186.68,73,98.44767123,3392.89,42,80.78309524,2405.72,37,65.01945946,7487.31,79,94.77607595,5007.44,58,86.33517241,9867.22,108,91.36314815,10880.2,121,89.91900826,7413.16,95,78.03326316,39.6,1053.77,23.84,1100.34,25.41,1128.3,8773.85,6288.98,9726.49
5,20,2019,1,0,0,0,0,0,0,4089.55,56,73.02767857,10521.03,118,89.16127119,2405.72,37,65.01945946,2680.54,35,76.58685714,5007.44,58,86.33517241,7186.68,73,98.44767123,14610.58,174,83.96885057,7413.16,95,78.03326316,9867.22,108,91.36314815,34.57,1037.51,39.6,1053.77,23.84,1137.17,13538.5,8773.85,6252.15
5,21,2019,0,1,0,0,0,0,0,3900.86,53,73.60113208,8409.35,108,77.86435185,2680.54,35,76.58685714,4089.55,56,73.02767857,7186.68,73,98.44767123,10521.03,118,89.16127119,12310.21,161,76.46093168,9867.22,108,91.36314815,14610.58,174,83.96885057,50.69,1017.78,34.57,1037.51,39.6,1100.34,11241.74,13538.5,8727.28
5,22,2019,0,0,1,0,0,0,0,3458.54,58,59.63,9314.74,110,84.67945455,4089.55,56,73.02767857,3900.86,53,73.60113208,10521.03,118,89.16127119,8409.35,108,77.86435185,12773.28,168,76.03142857,14610.58,174,83.96885057,12310.21,161,76.46093168,54.42,1024.37,50.69,1017.78,34.57,1053.77,11694.49,11241.74,13522.24
5,23,2019,0,0,0,1,0,0,0,2876.7,44,65.37954545,10664.22,116,91.93293103,3900.86,53,73.60113208,3458.54,58,59.63,8409.35,108,77.86435185,9314.74,110,84.67945455,13540.92,160,84.63075,12310.21,161,76.46093168,12773.28,168,76.03142857,32.43,1023.83,54.42,1024.37,50.69,1037.51,12484.66,11694.49,11222.01
5,24,2019,0,0,0,0,1,0,0,4266.69,58,73.56362069,15039.75,162,92.83796296,3458.54,58,59.63,2876.7,44,65.37954545,9314.74,110,84.67945455,10664.22,116,91.93293103,19306.44,220,87.75654545,12773.28,168,76.03142857,13540.92,160,84.63075,30.61,1275.3,32.43,1023.83,54.42,1017.78,18000.53,12484.66,11701.08
5,25,2019,0,0,0,0,0,1,0,4120.02,40,103.0005,8550.25,96,89.06510417,2876.7,44,65.37954545,4266.69,58,73.56362069,10664.22,116,91.93293103,15039.75,162,92.83796296,12670.27,136,93.16375,13540.92,160,84.63075,19306.44,220,87.75654545,13.25,1386.26,30.61,1275.3,32.43,1024.37,11270.76,18000.53,12484.12
5,26,2019,0,0,0,0,0,0,1,3331.38,37,90.0372973,7456.61,84,88.76916667,4266.69,58,73.56362069,4120.02,40,103.0005,15039.75,162,92.83796296,8550.25,96,89.06510417,10787.99,121,89.15694215,19306.44,220,87.75654545,12670.27,136,93.16375,18.83,1127.01,13.25,1386.26,30.61,1023.83,9642.15,11270.76,18252
5,27,2019,1,0,0,0,0,0,0,4180.98,56,74.66035714,16259.54,162,100.3675309,4120.02,40,103.0005,3331.38,37,90.0372973,8550.25,96,89.06510417,7456.61,84,88.76916667,20440.52,218,93.76385321,12670.27,136,93.16375,10787.99,121,89.15694215,21.81,974.5,18.83,1127.01,13.25,1275.3,19444.21,9642.15,11381.72
5,28,2019,0,1,0,0,0,0,0,4090.69,42,97.39738095,6777.5,82,82.65243902,3331.38,37,90.0372973,4180.98,56,74.66035714,7456.61,84,88.76916667,16259.54,162,100.3675309,10868.19,124,87.64669355,10787.99,121,89.15694215,20440.52,218,93.76385321,32.36,631.06,21.81,974.5,18.83,1386.26,10204.77,19444.21,9382.9
5,29,2019,0,0,1,0,0,0,0,3611.8,44,82.08636364,5714.23,84,68.02654762,4180.98,56,74.66035714,4090.69,42,97.39738095,16259.54,162,100.3675309,6777.5,82,82.65243902,9326.03,128,72.85960938,20440.52,218,93.76385321,10868.19,124,87.64669355,19.22,617.66,32.36,631.06,21.81,1127.01,8689.15,10204.77,19291.7
5,30,2019,0,0,0,1,0,0,0,3030.04,39,77.69333333,7173.73,80,89.671625,4090.69,42,97.39738095,3611.8,44,82.08636364,6777.5,82,82.65243902,5714.23,84,68.02654762,10203.77,119,85.74596639,10868.19,124,87.64669355,9326.03,128,72.85960938,21.77,656.24,19.22,617.66,32.36,974.5,9525.76,8689.15,9861.33
5,31,2019,0,0,0,0,1,0,0,2605.13,49,53.16591837,8248.96,100,82.4896,3611.8,44,82.08636364,3030.04,39,77.69333333,5714.23,84,68.02654762,7173.73,80,89.671625,10854.09,149,72.84624161,9326.03,128,72.85960938,10203.77,119,85.74596639,19.96,780.99,21.77,656.24,19.22,631.06,10053.14,9525.76,8675.75
6,1,2019,0,0,0,0,0,1,0,2413.91,30,80.46366667,4238.73,54,78.495,3030.04,39,77.69333333,2605.13,49,53.16591837,7173.73,80,89.671625,8248.96,100,82.4896,6652.64,84,79.19809524,10203.77,119,85.74596639,10854.09,149,72.84624161,9.94,810.77,19.96,780.99,21.77,617.66,5831.93,10053.14,9564.34
6,2,2019,0,0,0,0,0,0,1,1952.91,24,81.37125,4738.42,60,78.97366667,2605.13,49,53.16591837,2413.91,30,80.46366667,8248.96,100,82.4896,4238.73,54,78.495,6691.33,84,79.65869048,10854.09,149,72.84624161,6652.64,84,79.19809524,14.75,896.93,9.94,810.77,19.96,656.24,5779.65,5831.93,10177.89
6,3,2019,1,0,0,0,0,0,0,4950.88,66,75.01333333,7944.2,90,88.26888889,2413.91,30,80.46366667,1952.91,24,81.37125,4238.73,54,78.495,4738.42,60,78.97366667,12895.08,156,82.66076923,6652.64,84,79.19809524,6691.33,84,79.65869048,24.8,929.69,14.75,896.93,9.94,780.99,11940.59,5779.65,5861.71
6,4,2019,0,1,0,0,0,0,0,3322.76,43,77.27348837,11175.03,99,112.8790909,1952.91,24,81.37125,4950.88,66,75.01333333,4738.42,60,78.97366667,7944.2,90,88.26888889,14497.79,142,102.0971127,6691.33,84,79.65869048,12895.08,156,82.66076923,24.99,898.43,24.8,929.69,14.75,810.77,13574.37,11940.59,5865.81
6,5,2019,0,0,1,0,0,0,0,4488.43,52,86.31596154,7376.57,90,81.96188889,4950.88,66,75.01333333,3322.76,43,77.27348837,7944.2,90,88.26888889,11175.03,99,112.8790909,11865,142,83.55633803,12895.08,156,82.66076923,14497.79,142,102.0971127,14.93,976.63,24.99,898.43,24.8,896.93,10873.44,13574.37,11973.35
6,6,2019,0,0,0,1,0,0,0,4791.03,50,95.8206,7481.42,81,92.36320988,3322.76,43,77.27348837,4488.43,52,86.31596154,11175.03,99,112.8790909,7376.57,90,81.96188889,12272.45,131,93.68282443,14497.79,142,102.0971127,11865,142,83.55633803,7.65,1033.42,14.93,976.63,24.99,929.69,11231.38,10873.44,13543.11
